,movie_id,title,tags
3864,256740,Wicked Blood,"action drama thriller abigailbreslin hannahle jamespurefoy wildbil seanbean unclefrankstinson markyoung hannah and amber baker are trap in a dark southern underworld of violence, drug and bikers. both live in fear of their ""uncl frank"" stinson, the ruthless leader of a crime organization."
3865,299145,Stranded,"drama scotteastwood john ritawilson sheila jefffahey trick danielpetrie,jr. after the brutal murder of hi belov brother, a small-town surfer seek reveng against the gang of merciless thug he hold responsible. however, when anoth tragedi bring him face to face with the consequ of hi actions, he must seek forgiv from the veri peopl he despis most. reveng murder u.s.marin"
3866,241766,Lords of London,"crime mysteri thriller glenmurphi tonylord raywinston terrylord giovannicapalbo francesco antoniosimoncini toni is a notori gangster with a big problem. he ha woken up in an abandon farmhouse, with blood on hi shirt, and no memori of how he got there. he stumbl into a small town and discov he’ in an italian villag that seem to be lost in time. wifehusbandrelationship gangster mysteriouskil"
3867,12535,High Anxiety,"comedi music melbrook dr.richardh.thorndyk madelinekahn victoriabrisban clorisleachman nursecharlottediesel melbrook dr. richard thorndyk arriv as new administr of the psychoneurot institut for the very, veri nervou to discov some suspici goings-on. when he' frame for murder, dr. thorndyk must confront hi own psychiatr condition, ""high anxiety,"" in order to clear hi name. industrialist vertigo hitman lighthous spoof hitchcockian"
3868,1667,March of the Penguins,"documentari famili morganfreeman narrat charlesberl lepèr romanebohring lamèr lucjacquet jérômemaison everi year, thousand of antartica' emperor penguin make an astonish journey to breed their young. they walk, march day and night in singl file 70 mile into the darkest, driest and coldest contin on earth. parentskidsrelationship penguin brood autonomi egg surviv snow antarct"
3869,50839,Margin Call,thriller drama kevinspacey samrog paulbettani willemerson jeremyiron johntuld j.c.chandor a thriller that revolv around the key peopl at an invest bank over a 24-hour period dure the earli stage of the financi crisis. capit brokerag wallstreet downsiz financialcrisi stockmarket stockmarketcrash 21stcenturi invest
3870,86549,August,"drama murraybartlett troy danieldugan jonathan adriangonzalez raul eldarrapaport august tell the stori of two former lovers, troy and jonathan, who reunit after a long ago pain breakup. after spend sever year in spain, troy return to lo angel and decid to phone jonathan and meet for coffee. a seemingli innoc rendezv turn into an attempt to reviv passion past. onli thi time it' not that simpl as jonathan ha a new beau, raul, and is tri to make the right decis a second time around. drama romanc gayrelationship"
3871,13973,Choke,comedi drama samrockwel victormancini anjelicahuston idaj.mancini kellymacdonald paigemarshal clarkgregg a sex-addict con-man pay for hi mother' hospit bill by play on the sympathi of those who rescu him from choke to death. stripclub alzheim sexaddict
3872,244786,Whiplash,"drama milestel andrewneimann j.k.simmon terencefletch melissabenoist nicol damienchazel under the direct of a ruthless instructor, a talent young drummer begin to pursu perfect at ani cost, even hi humanity. jazz obsess conservatori musicteach newyorkc violenc montag drummer publichumili jazzband youngadult musicschool"
3873,598,City of God,"drama crime alexandrerodrigu buscapé leandrofirmino zépequeno phellipehaagensen bené fernandomeirel kátialund cidad de deu is a shantytown that start dure the 1960 and becam one of rio de janeiro’ most danger place in the begin of the 1980s. to tell the stori of thi place, the movi describ the life of variou characters, all seen by the point of view of the narrator, buscapé. buscapé wa rais in a veri violent environment. despit the feel that all odd were against him, he find out that life can be seen with other eyes: the eye of an artist. by accident, he becom a profession photographer, gain hi freedom. malenud streetgang brazilian photograph 1970 puberti ghetto gangwar comingofag womandirector 1980"
3874,11129,Human Traffic,"comedi drama johnsimm jip dannydy moff lorrainepilkington lulu justinkerrigan all that exist now is clubs, drugs, pub and parties. i'v got 48 hour off from the world, man i'm gonna blow steam out of my head like a scream kettle. i'm gonna talk cod hit to stranger all night. i'm gonna lose the plot on the danc floor, the free radic insid me are freak man! tonight i'm jip travolta, i'm peter popper, i'm go to never never land with my chosen family, man. we'r go to get more space out than neil armstrong ever did. anyth could happen tonight, you know? thi could be the best night of my life! i'v got 73 quid in my back burner. i'm gonna wax the lot, man. the milki bar are on me! yeah! sex salesclerk fastfoodrestaur boredom relationshipproblem parti relationship drug alcoholabus fashion groupoffriend"
3875,75861,To Write Love on Her Arms,"drama music katden reneeyoh chadmichaelmurray jamietworkowski rupertfriend davidmckenna nathanfrankowski the stori follow 19-year-old rene who ha alway love fairi tales: the idea of a princess, a hero and a happili ever after. but renee’ life is that of a darker tale: she’ a young woman battl addiction, depress and self-injury. in a creativ blend of artist fantasi balanc with harsh reality, the movi follow rene on her courag journey toward recovery. depress biographi drug"
3876,13551,The Dead Girl,mysteri drama crime thriller brittanymurphi krista tonicollett arden rosebyrn leah karenmoncrieff the clue to a young woman' death come togeth as the live of seemingli unrel peopl begin to intersect. prostitut fire newspap independentfilm womandirector
3877,103663,The Hunt,"drama madsmikkelsen luca alexandrarapaport nadja thomasbolarsen theo thomasvinterberg a teacher live a lone life, all the while struggl over hi son’ custody. hi life slowli get better as he find love and receiv good news from hi son, but hi new luck is about to be brutal shatter by an innoc littl lie. fathersonrelationship denmark lie pedophilia kindergarten father deer children teacher school pedophil divorc hunt"
3878,850,A Christmas Story,"comedi famili melindadillon mrs.parker darrenmcgavin theoldman(mr.parker) peterbillingsley ralphiepark bobclark the comic mishap and adventur of a young boy name ralph, tri to convinc hi parents, teachers, and santa that a red ryder b.b. gun realli is the perfect christma gift for the 1940s. holiday nostalgia youngboy bbgun essay christmastreedeal mallsanta christma 1940"
3879,12586,Bella,"drama romanc tammyblanchard nina angélicaaragón mother alilandri celia alejandromonteverd an intern soccer star is on hi way to sign a multimillion dollar contract when someth happen that bring hi career to an abrupt end. a beauti waitress, struggl to make it in new york city, discov someth about herself that she' unprepar for. in one irrevers moment, their live are turn upsid down. waitress beach independentfilm soccer girl chancemeet flashback"
3880,11564,Class of 1984,"action drama horror crime thriller perryk andrewnorri merrielynnross dianenorri timvanpatten peterstegman markl.lest andi is a new teacher at a inner citi high school that is like noth he ha ever seen before. there is metal detector at the front door and everyth is basic run by a tough kid name peter stegman. soon, andi and stegman becom enemi and stegman will stop at noth to protect hi turf and drug deal business. usa femalenud detect musicteach nuditi punk highschool vigilant violenceinschool murder independentfilm teacher gang lesbian gangrap juveniledelinqu punkband canuxploit"
3881,301748,The Opposite Sex,"comedi menasuvari jane ericrobert mr.campbel kristinchenoweth mrs.kemp jonathansilverman jenniferfinnigan a bet' a bet tell the stori of vince, new england' most success divorc attorney. to vince, life is one big competition, and lose is unacceptable. thi also appli in hi date life with hi love 'em and leav 'em approach. then vinc meet jane, who is beautiful, success and also extrem driven. togeth they enter into a seri of entertain wager with each other where the winner get to decid the fate of the loser. after all, ""a bet' a bet!"" bet divorc gender battleofthesex lifecompetit"
3882,108346,Dreaming of Joseph Lees,"romanc drama rupertgrav josephle samanthamorton eva nicholaswoodeson mr.dian ericstyl set in rural england in the 1950 eva (samantha morton) fantasis about her handsome, worldli cousin joseph lee (rupert graves), with whom she fell in love as a girl. however, stuck in a close commun she becom the object of someon else' fantasy, harri (lee ross). when harri learn that eva is plan to leav the villag in order to live with and look after the injur lees, he devis a gruesom scheme in order to forc her to stay and look after him. lust lovecrim"
3883,8841,The Class,drama françoisbégaudeau françoismarin franckkeïta souleyman esmeraldaouertani esmeralda laurentcantet teacher and novelist françoi bégaudeau play a version of himself as he negoti a year with hi racial mix student from a tough parisian neighborhood. pari sociallydeprivedfamili literatur illegalimmigr immigr educ boredom classsocieti violenceinschool republican divers teacher school schoollif teachersandstud
3884,805,Rosemary's Baby,horror drama mysteri miafarrow rosemarywoodhous johncassavet guywoodhous ruthgordon minniecastevet romanpolanski a young coupl move into an infam new york apart build to start a family. thing becom frighten as rosemari begin to suspect her unborn babi isn't safe around their strang neighbors. anti-christ contemporaryset laundri occult demonicpossess sataniccult luckycharm womaninjeopardi eatingdisord catholicpriest
3885,11697,The Man Who Shot Liberty Valance,"western johnwayn tomdoniphon jamesstewart ransomstoddard veramil halliestoddard johnford a senator, who becam famou for kill a notori outlaw, return for the funer of an old friend and tell the truth about hi deed. gunsling showdown funer legend toshootdead outlaw lawyer pistol rancher stagecoach cowboy"
3886,22051,Adam,"drama romanc hughdanc adamraki rosebyrn bethbuchwald petergallagh martybuchwald maxmay adam, a lone man with asperger' syndrome, develop a relationship with hi upstair neighbor, beth. children'sbook asperger'ssyndrom electricalengin asperger'"
3887,436,Maria Full of Grace,drama thriller crime catalinasandinomoreno maríaálvarez guiliedlopez lucydíaz yennypaolavega blanca joshuamarston a pregnant colombian teenag becom a drug mule to make some desper need money for her family. individu newyork adolesc colombia drugtraff cocain drugcrim illegalimmigr maquiladora airplan braveri teacher pregnanc selfesteem
3888,55347,Beginners,"drama romanc comedi ewanmcgregor oliverfield christopherplumm halfield mélanielaur annawallac mikemil a young man is rock by two announc from hi elderli father: that he ha termin cancer, and that he ha a young male lover. gay lossofmoth secret comingout lossoffath cancer lgbtelderli"
3889,10070,Feast,action comedi horror balthazargetti bozo henryrollin coach navirawat heroin johngulag patron lock insid of a bar are forc to fight monsters. monster pub duringcreditssting
3890,8469,Animal House,"comedi johnbelushi john""bluto""blutarski timmatheson eric""otter""stratton johnvernon deanvernonworm johnlandi at a 1962 college, dean vernon wormer is determin to expel the entir delta tau chi fraternity, but those troublemak have other plan for him. sex nuditi colleg fratern grossoutcomedi dean fraternityhous probat 1960 collegefreshman anarchiccomedi"
3891,658,Goldfinger,"adventur action thriller seanconneri jamesbond honorblackman pussygalor gertfröb auricgoldfing guyhamilton special agent 007 (sean connery) come face to face with one of the most notori villain of all time, and now he must outwit and outgun the power tycoon to prevent him from cash in on a deviou scheme to raid fort knox -- and obliter the world' economy. secretorgan secretintelligenceservic nuclearradi fortknox astonmartin secretlab kentucki gasattack airplan britishsecretservic duringcreditssting"
3892,125490,Antiviral,"sciencefict horror caleblandryjon sydmarch sarahgadon hannahgeist malcolmmcdowel dr.abendroth brandoncronenberg after becom infect with the viru that kill superstar hannah geist, syd march must unravel the mysteri surround her death to save hi own life . inject celebr satir nearfutur metamorphosi technoir viru bodyhorror"
3893,1585,It's a Wonderful Life,"drama famili fantasi jamesstewart georgebailey donnare maryhatch lionelbarrymor henryf.pott frankcapra georg bailey ha spent hi entir life give of himself to the peopl of bedford falls. he ha alway long to travel but never had the opportun in order to prevent rich skinflint mr. potter from take over the entir town. all that prevent him from do so is george' modest build and loan company, which wa found by hi gener father. but on christma eve, george' uncl billi lose the business' $8,000 while intend to deposit it in the bank. potter find the misplac money, hide it from billy, and george' troubl begin. holiday angel basedonnovel bank suicideattempt smalltown christmastre greatdepress christmasev feel-goodend guardianangel christma"
3894,627,Trainspotting,"drama crime ewanmcgregor markrenton ewenbremn spud jonnyleemil sickboy dannyboyl renton, deepli immers in the edinburgh drug scene, tri to clean up and get out, despit the allur of the drug and influenc of friends. londonengland alcohol sex basedonnovel drugaddict drugdeal nightclub junki heroin coldturkey modernsocieti hallucin friendship surreal darkcomedi steal monologu cultfilm recoveringdrugaddict illegaldrug drugdeal drugrehabilit drugcultur antihero"
3895,23618,The Original Kings of Comedy,"comedi steveharvey himself d.l.hughley himself cedrictheentertain himself spikele the origin king of comedi achiev the seemingli imposs task of captur the rollick and sli comedi routin of stand-up and sitcom vet steve harvey, d.l. hughley, cedric the entertainer, and berni mac and the magic of experienc a live concert show. director spike lee and hi crew plant a multitud of camera in a pack stadium and onstag (a well as backstage, as they follow the comedians) to catch the vivid immediaci of the show, which is as much about the audienc as it is about the jokes."
3896,41436,Paranormal Activity 2,"horror thriller katiefeatherston kati davidbierend surveillancecameraexpert brianboland danielrey todwilliam just as dan and kristi welcom a newborn babi into their home, a demon presenc begin terror them, tear apart their perfect world and turn it into an inescap nightmare. secur camera captur the torment, make everi minut horrifyingli real. ouijaboard haunt demonicpossess foundfootag duringcreditssting"
3897,10162,Waking Ned,"comedi romanc ianbannen jackieo'shea davidkelli michaelo'sullivan fionnulaflanagan annieo'shea kirkjon when a lotteri winner die of shock, hi fellow townsfolk attempt to claim the money. falseident beguil lotteri villag jackpot independentfilm ireland"
3898,1430,Bowling for Columbine,"documentari michaelmoor himself georgeh.w.bush himself georgew.bush himself michaelmoor whi do 11,000 peopl die in america each year at the hand of gun violence? talk head yell from everi tv camera blame everyth from satan to video games. but are we that much differ from mani other countries? what set us apart? how have we becom both the master and victim of such enorm amount of violence? thi is not a film about gun control. it is a film about the fear heart and soul of the unit states, and the 280 million american lucki enough to have the right to a constitut protect uzi. from a look at the columbin high school secur camera tape to the home of oscar-win nra presid charlton heston, from a young man who make homemad napalm with the anarchist' cookbook to the murder of a six-year-old girl by anoth six-year-old, bowl for columbin is a journey through america, through our past, hope to discov whi our pursuit of happi is so riddl with violence. usa canada gun homicid toshootdead checksandbal columbin oklahomacitybomb gunviol personrunningamok"
3899,259943,Coming Home,drama gongli fengwanyu chendao-m luyanshi guotao zhangyim lu and feng are a devot coupl forc to separ when lu is arrest and sent to a labor camp as a polit prison dure the cultur revolution. he final return home onli to find that hi belov wife no longer rememb him. arrangedmarriag laborcamp
3900,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,"horror robertenglund freddykrueg markpatton jessewalsh kimmyer lisawebb jackshold a new famili move into the hous on elm street, and befor long, the kid are again have nightmar about deceas child murder freddi krueger. thi time, freddi attempt to possess a teenag boy to caus havoc in the real world, and can onli be overcom if the boy' sweetheart can master her fear. gay danc fire diari nightmar hauntedhous transform supernatur highschool parti possess premonit spontaneouscombust bdsm schoolbu disfigur sleepwalk dream"
3901,11257,A Room with a View,"drama romanc maggiesmith charlottebartlett helenabonhamcart lucyhoneychurch denholmelliott mr.emerson jamesivori when luci honeychurch and chaperon charlott bartlett find themselv in florenc with room without views, fellow guest mr emerson and son georg step in to remedi the situation. meet the emerson could chang lucy' life forev but, onc back in england, how will her experi in tuscani affect her marriag plans? kiss bedandbreakfastplac florenc"
3902,158015,The Purge,"sciencefict horror thriller lenaheadey marysandin ethanhawk jamessandin maxburkhold charliesandin jamesdemonaco given the country' overcrowd prisons, the u.s. govern begin to allow 12-hour period of time in which all illeg activ is legal. dure one of these free-for-alls, a famili must protect themselv from a home invasion. dystopia barricad homeinvas constitutionalconvent legalizedmurd socialallegori"
3903,82507,Sinister,"horror thriller mysteri ethanhawk ellisonoswalt julietryl tracyoswalt vincentd'onofrio professorjona scottderrickson found footag help a true-crim novelist realiz how and whi a famili wa murder in hi new home, though hi discoveri put hi entir famili in the path of a supernatur entity. drown pennsylvania childmurder carsetonfir murder bagoverhead massacr poweroutag hangedman heldcapt hang death attic noopeningcredit super-8 ghostchild filmedkil crimenovelist"
3904,20337,Martin Lawrence Live: Runteldat,"comedi martinlawr himself martinlawr davidraynr the controversi bad-boy of comedi deliv a pierc look at hi life, lift the metaphor smokescreen that he feel ha cloud the public view, comment on everyth from the danger of smoke to the trial of relationships, and unleash a nonstop litani of raucou anecdotes, sting social commentari and veri person reflect about life. dailylif scandal growingup divorc"
3905,261,Cat on a Hot Tin Roof,"drama romanc elizabethtaylor maggi paulnewman brick burliv harvey„bigdaddy”pollitt richardbrook brick, an alcohol ex-footbal player, drink hi day away and resist the affect of hi wife, maggie. hi reunion with hi father, big daddy, who is die of cancer, jog a host of memori and revel for both father and son. individu suicid southernusa adulteri mississippi depress jealousi wifehusbandrelationship dyinganddeath alcohol"
3906,1685,Beneath the Planet of the Apes,"adventur sciencefict mysteri jamesfranciscu brent kimhunt dr.zira mauriceevan dr.zaiu tedpost astronaut brent is sent to rescu taylor but crash land on the planet of the apes, just like taylor did in the origin film. taylor ha disappear into the forbidden zone so brent and nova tri to follow and find him. he discov a cult of human that fear the apes' latest militari movement and find himself in the middle. tension mount to a climact battl between ape and man deep in the bowel of the planet. mutant dystopia survivor astronaut ape scienc worship"
3907,20737,Air Bud,"comedi famili drama kevinzeg joshframm wendymakkena jackieframm michaeljet normsniv charlesmartinsmith a young boy and a talent stray dog with an amaz basketbal play abil becom instant friends. rebound from hi father' accident death, 12-year-old josh framm move with hi famili to the small town of fernfield, washington. the new kid in town, josh ha no friend and is too shi to tri out for the school basketbal team. instead he prefer to practic alon on an abandon court, he befriend a runaway golden retriev name buddy. josh is amaz when he realiz that buddi love basketball...that is play basketball...and he is good! josh eventu make the school team and buddi is name the team mascot. josh and buddi becom the star of halftime. buddy' half-tim talent draw media attention. unfortunately, when buddy' mean former owner, norm snively, come along with a scheme to cash in on the pup' celebrity, it look like they are go to be separated. clown goldenretriev dogactor"
3908,10991,Pokémon: Spell of the Unknown,"adventur fantasi anim action famili veronicataylor ashketchum rachaellilli misty/jessie/wigglytuff ericstuart brock/james/squirtl michaelhaigney kunihikoyuyama when molli hale' sad of her father' disappear get to her, she unknowingli use the unown to creat her own dream world along with entei, who she believ to be her father. when entei kidnap ash' mom, ash along with misti & brock invad the mansion look for hi mom and tri to stop the mysteri of molly' dream world and entei! mountain mountainvillag friendship basedontvseri youngboy pokémon bestfriend fight basedonvideogam pikachu anim"
3909,10225,Friday the 13th Part VI: Jason Lives,"horror mysteri thriller thommathew tommi jennifercook megangarri davidkagen sheriffgarri tommcloughlin as a child, tommi kill mass-murder jason. but now, year later, he is torment by the fear that mayb jason isn’t realli dead. determin to finish off the infam killer onc and for all, tommi and a friend dig up jason’ corps in order to cremat him. unfortunately, thing go serious awry, and jason is instead resurrected, spark a new chain of ruthlessli brutal murders. now it’ up to tommi to stop the dark, deviou and dement death that he unwittingli brought about. lightn cemeteri mask slasher jasonvorhe"
3910,826,The Bridge on the River Kwai,"drama histori war williamholden cmdr.shear alecguin col.nicholson jackhawkin maj.warden davidlean the classic stori of english pow in burma forc to build a bridg to aid the war effort of their japanes captors. british and american intellig offic conspir to blow up the structure, but col. nicholson , the command who supervis the bridge' construction, ha acquir a sens of pride in hi creation and tri to foil their plans. japan resist japanes river prisonersofwar thailand bridg offic"
3911,34086,Spaced Invaders,"comedi famili sciencefict arianarichard kathi douglasbarr royaldano wrenchmul patrickreadjohnson a crew of martian overhear a radio broadcast of orson welles' ""war of the worlds"" come from earth, and, think the martian fleet is attack earth, they land their broken-down ship in a backwat mid-american town. as luck would have it, they land on halloween and get mistaken for trick-or-treaters. comedi ensu as the martian tri to get taken seriously. alien martian misunderstand greedydevelop"
3912,5854,Family Plot,comedi crime thriller barbaraharri blanch brucedern georg karenblack fran alfredhitchcock lightheart suspens film about a phoni psychic/con artist and her taxi driver/priv investig boyfriend who encount a pair of serial kidnapp while trail a miss heir in california. fortunetel kidnap falseident heir spiritualist
3913,284,The Apartment,"comedi drama romanc jacklemmon c.c.baxter shirleymaclain frankubelik fredmacmurray jeffd.sheldrak billywild bud baxter is a minor clerk in a huge new york insur company, until he discov a quick way to climb the corpor ladder. he lend out hi apart to the execut as a place to take their mistresses. although he often ha to deal with the aftermath of their visits, one night he' left with a major problem to solve. newyork newyear'sev lovesick agediffer suicideattempt offic flat spaghetti christmasparti winter clerk tennisracket romanticcomedi extramaritalaffair"
3914,10285,Jason Goes to Hell: The Final Friday,"fantasi horror thriller kanehodd jasonvoorhees/securityguard#2/freddykrueger'sarm johnd.lemay stevenfreeman karikeegan jessicakimbl adammarcu jason voorhees, the living, breath essenc of evil, is back for one fierce, final fling! track down and blown to bit by a special fbi task force, everyon now assum that he' final dead. but everybodi assum wrong. jason ha been reborn with the bone-chil abil to assum the ident of anyon he touches. the terrifi truth is that he could be anywhere, or anybody. in thi shocking, blood-soak final to jason' carnage-ridden reign of terror, the horribl secret of hi unstopp kill instinct is final revealed. malenud femalenud waitress camp nuditi psychopath sequel murder independentfilm serialkil diner slasher seriesofmurd violenc hockeymask jasonvorhe madman"
3915,5780,Torn Curtain,mysteri thriller paulnewman michaelarmstrong julieandrew sarahsherman lilakedrova countesskuchinska alfredhitchcock an american scientist publicli defect to east germani as part of a cloak and dagger mission to find the solut for a formula resin and then figur out a plan to escap back to the west. coldwar eastgermani
3916,292,Dave Chappelle's Block Party,"comedi documentari music davechappel himself erykahbadu herself common common michelgondri the american comedian/actor deliv a stori about the altern hip hop scene. a small town ohio man’ move to brooklyn, new york, to throw an unpreced block party. film with inspir from the 1973 documentari wattstax. blackpeopl hip-hop blockparti megaphon classroom brassband stage"
3917,223485,Slow West,"romanc thriller western michaelfassbend sila kodismit-mcphe jaycavendish benmendelsohn payn johnmaclean in the old west, a 17-year-old scottish boy team up with a mysteri gunman to find the woman with whom he is infatuated. fire bountyhunt shotgun horsebackrid hors cabin frontier outlaw rifl unrequitedlov deathoffath nativeamerican shootout search pistol deathbyaccid violenc ireland drink pursuit shotthroughawal flamingarrow dreamsequ flashback shotintheheart"
3918,29463,Krush Groove,"drama music romanc blairunderwood russellwalk josephsimmon himself darrylmcdaniel himself michaelschultz russel walker is a young, success manag of rap performers, handl act for the krush groov label, includ run-dmc and the fat boys. when run-d.m.c. ha a hit record and russel need more money to press more copies, he borrow it from a street hustler and soon regret hi decision."
3919,18065,Next Day Air,"action comedi crime donaldfaison leo mikeepp brodi woodharri guch bennyboom two inept crimin are mistakenli deliv a packag of cocain and think they'v hit the jackpot, trigger a seri of event that chang ten people' live forever. duringcreditssting"
3920,22013,Elmer Gantry,drama burtlancast elmergantri jeansimmon sistersharonfalcon arthurkennedi jimleffert richardbrook an ex-footbal player becom a popular evangelist in the 1920 midwest. evangelist reviv
3921,821,Judgment at Nuremberg,"drama histori spencertraci chiefjudgedanhaywood burtlancast dr.ernstjan richardwidmark col.tadlawson stanleykram in 1947, four german judg who serv on the bench dure the nazi regim face a militari tribun to answer charg of crime against humanity. chief justic haywood hear evid and testimoni not onli from lead defend ernst jan and hi defens attorney han rolfe, but also from the widow of a nazi general, an idealist u.s. armi captain and reluct wit iren wallner. judg concentrationcamp worldwarii nazi courtcas nationalsoci nationalsocialistparti nurembergtri rightandjustic trial"
3922,53862,Trippin',"comedi romanc deonrichmond gregoryre donaldfaison junenelson guytorri fish davidraynr greg is near the end of hi senior year in high school, want to go to the prom, eye cinni (the school' beauti with brains) from afar, and regularli trippin', daydream about be a big success as a poet, a student, a lover. hi mom want him to appli to colleges, but greg hasn't a clue. one of hi teachers, mr. shapic, tri to inspir him, too. he final figur out he can get close to cinni if he ask her for help with colleg applications. but friendship isn't enough, he want romanc and a prom date. so, he tell a few lie and, for awhile, it seem to be working. then, thing fall apart and greg ha to figur out how to put the trippin asid and get real. highschool prom"
3923,3089,Red River,"western johnwayn thomasdunson montgomeryclift matthew'matt'garth joannedru tessmillay howardhawk arthurrosson dunson is drive hi cattl to red river when hi adopt son, matthew, turn against him. texa danger kansa cattledr reveng cattl adoptedchild cattleempir"
3924,30139,Phat Girlz,comedi romanc mo'niqu jazminbiltmor jimmyjean-loui dr.tundejonathan godfrey akibo nnegestlikké two plus-siz ladi meet the men of their dream in the most unexpect of ways. womandirector
3925,132344,Before Midnight,romanc drama ethanhawk jess juliedelpi celin seamusdavey-fitzpatrick hank richardlinklat we meet jess and celin nine year on in greece. almost two decad have pass sinc their first meet on that train bound for vienna. hotel airport hotelroom greec dream greek friend author writer summervac twin
3926,15582,Teen Wolf Too,"comedi fantasi famili jasonbateman toddhoward kimdarbi professorbrook johnastin deandunn christopherleitch although awkward colleg student todd howard is particularli adept at science, he' pay for school with an athlet scholarship that he will lose should he not fare well in an upcom box tournament. luckili for todd, he ha inherit the same famili curs that onc turn hi cousin into a werewolf. as he transform into the hairy, fanged, howl monster, he find both hi physic agil and hi popular skyrocket -- but at what cost? werewolf teenag"
3927,15158,Phantasm II,"action horror sciencefict thriller jameslegro mike reggiebannist reggi angusscrimm thetallman doncoscarelli mike, after hi releas from a psychiatr hospital, team up with hi old pal reggi to hunt down the tall man, who is at it again. a mysterious, beauti girl ha also becom part of mike' dreams, and they must find her befor the tall man does. portal undertak evil tallman sentin"
3928,44634,Woman Thou Art Loosed,"drama kimberlyelis michellejordan lorettadevin casseyjordan debbimorgan twana michaelschultz an adapt of bishop t.d. jakes' self-help novel, chroncil a woman' struggl to come to term with her legaci of abuse, addict and poverty. independentfilm"
3929,30309,Real Women Have Curves,"comedi drama americaferrera anagarcia lupeontivero carmengarcia ingridoliu estelagarcia patriciacardoso there' more to ana garcia than meet the eye. should she leav home, go to colleg and experi life? or stay home, get married, and keep work in her sister’ struggl garment factory? it may seem like an east decision, but for 18 year-old ana, everi choic she make thi summer will chang her life. at home, she is bound to a mother who want her to becom someon she' not. but at school, she' encourag by a teacher who see her potenti and ador by a boyfriend who love her for who she is. right now, ana may be make cloth for less shape women. but she' about to discov that real women take chances, have flaws, embrac life, and abov all, have curves! independentfilm womandirector"
3930,7509,Water,"drama foreign romanc lisaray kalyani sarala chuyia johnabraham narayan deepamehta the film examin the plight of a group of widow forc into poverti at a templ in the holi citi of varanasi. it focus on a relationship between one of the widows, who want to escap the social restrict impos on widows, and a man who is from the highest cast and a follow of mahatma gandhi. siteofpilgrimag widow varanasi hinduism childbrid mahatmagandhi womandirector"
3931,10557,East Is East,"comedi ompuri georgekhan lindabassett ellakhan ianaspinal nazirkhan damieno'donnel in 1971 salford fish-and-chip shop owner georg khan expect hi famili to follow hi strict pakistani muslim ways. but hi children, with an english mother and have been born and brought up in britain, increasingli see themselv as british and start to reject their father' rule on dress, food, religion, and live in general. islam hippi fathersonrelationship muslim jealousi tradit cultureclash religiouseduc modernsocieti pakistani daughter faith integr culturaldiffer"
3932,23531,Whipped,"comedi romanc amandapeet mia brianvanholt brad jonathanabraham jonathan peterm.cohen three to one may sound like fairli good odds, but it depend on the game. when the ""one"" is one veri irresist woman and the ""three"" are three hopelessli smitten guys, the deck is pretti stacked. in the battl of the sexes, the first rule is to never underestim the power of a woman. independentfilm diner date masturb"
3933,28005,Kama Sutra - A Tale of Love,"drama histori romanc indiravarma maya saritachoudhuri tara ramontikaram jaikumar miranair tara and maya are two insepar friend in india. their tastes, habits, and hobbi are the same. year later, the two have matured, but have maintain their friendship. tara get marri to the local prince, raj singh, who soon succe the throne as the sole heir. after the marriage, raj get bore of tara and start seek anoth femal to satisfi hi sexual needs. he notic maya and is instantli attract to her. he ha her includ as one of hi courtesans, and is intim with her. watch what happen when tara find out and the extent she will go to keep her marriag intact. poetri erotic womandirector"
3934,40247,Please Give,"comedi drama rebeccahal rebecca catherinekeen kate amandapeet mari nicoleholofcen in new york city, a husband and wife butt head with the granddaught of the elderli woman who live in the apart the coupl owns. suicid newyork infidel cancer independentfilm neighbor apart womandirector"
3935,252,Willy Wonka & the Chocolate Factory,famili fantasi genewild willywonka jackalbertson grandpajo peterostrum charliebucket melstuart eccentr candi man willi wonka prompt a worldwid frenzi when he announc that golden ticket hidden insid five of hi delici candi bar will admit their lucki holder into hi top-secret confectionary. but doe wonka have an agenda hidden amid a world of oompa loompa and chocol rivers? chocol factorywork basedonnovel candi tvaddictedperson overweightchild grandfathergrandsonrelationship factori music singl teacher
3936,24126,Warlock: The Armageddon,"fantasi horror sciencefict juliansand warlock chrisyoung kennytravi paulamarshal samanthaellison anthonyhickox everi six hundr years, a great evil ha the opportun to escap and unleash armageddon. a group of five stone ha the power to either free the evil, or banish it for anoth six hundr years. an order of druid battl with a warlock determin to unleash hi father upon the world. armageddon warlock"
3937,13982,8 Heads in a Duffel Bag,"comedi crime joepesci tommi kristyswanson lauriebennett georgehamilton dickbennett tomschulman mafia hitman tommi spinelli (joe pesci) is fli to san diego with a bag that hold eight sever heads, which he' bring to hi superior to prove that some troublesom rival mobster are perman out of the picture. when hi bag get accident switch at the airport, tommi must track down hi duffel bag and the 8 head it contains. mexico vacat murder head"
3938,16642,Days of Heaven,"drama romanc richardger bill brookeadam abbey lindamanz linda terrencemalick in 1910, a chicago steel worker accident kill hi supervisor and flee to the texa panhandl with hi girlfriend and littl sister to work harvest wheat in the field of a stoic farmer. a love triangle, a swarm of locusts, a hellish fire—malick captur it all with dreamlik authenticity, creat at onc a timeless american idyl and a gritti evoc of turn-of-the-centuri labor. lovetriangl chicago wifehusbandrelationship texa field farm marriag love poverti classdiffer farmer jealoushusband boyfriendgirlfriendrelationship harvest"
